,text,label
29002,"This has to be one of the best movies we have seen and we highly recommend it for it's exposure of the injustices of bigotry. Billy Wirth is an incomparable actor and truly awesome as Corby/White Wolf. However, felt the story would have been enhanced if his character had more scenes. This is a movie that can be watched over and over without tiring.",1
49108,"I found the movie Judas Kiss excellent. Carla Gugino's performance was extraordinaire, probably her best in her career. Her facial expressions in many scenes, were unbelievably true to character, and they were exploited to its best by Director Gutierrez. All actors and actresses were very good in their performances. Emma Thompsom was, as usual, marvelous. Her acting capabilities are way above what would be required for this character, so she actually enhances it in the movie.<br /><br />The story, although sometimes over-intricate, is kept entertaining and pointed towards the end. Very, very good. A movie not to be missed. A story well weaved and brilliantly directed. Quality of film, excellent.",1
34390,"In the Muslim country of Khalid (fictional), its benevolent leader/dictator,Reed Hadley as Amir, is dying of cancer. Amir dies and a desperate plot unfolds. His body is wrapped in aluminum foil and taken in a clandestine operation (the population does not know of his death) consisting of his doctor (Nigserian) and Mohammed, out of the country to perform a risky brain transplant. The surgery is being performed by the disgraced Dr. Kent Taylor, who believes there is no chance of failure and has two assistants. One of them is about 3 feet high (Master Blaster did indeed run Barter Town) and the other is a mutilated & traumatized 7 foot giant named Gor. What could possibly go wrong??<br /><br />Did I forget to mention Amir's deathbed American, blonde-Barbie wife, Tracy or that Dr. Kent has a dungeon with female slave test subjects & delusions of grandeur? How about a brain transplant that didn't take? There is a lot of double-dealing throughout this and people are killed, but I'm not going to lie to you anymore : MISSION ACCOMPLISHED. The ends justify the means. If you can accept that then you will not have to waste 80 minutes. I hope that is warning enough. Don't say I didn't warn you. If you must watch, then don't watch alone and have plenty of medicine standing by.<br /><br />-Celluloid Rehab",0
11936,All I can say after watching Snitch'd is please stop Mr. Cahill. It is painfully clear you have no understanding of what you make movies about. If you insist on making movies about gangsters I urge you to do research. It's comical to watch movies with absurd gangbangers that even sound more absurd when they speak.<br /><br />I laughed at the part when Mr. Cahill goes to a school with only 3 students and proceeds to kick their butts in kung fu fashion. This movie was tough as an after school special. Who had the idea to have hats worn that say where a particular gangbanger was from?. I suspect real gangbangers do not wear hats claiming there gang. That would be stupid considering new laws that add length to a prison term if a person is gang related. <br /><br />Snitch'd is the WORST gangbanger movie ever made.,0
34662,"Don't mind what this socially retarded person above says, this show is hilarious. It shows how a lot of single men are in a bar atmosphere, and also shows that women are not as gullible as men think they are. <br /><br />The contest aspect of the how is really cool and original. Its not the standard reality show that we are all used to now a days.<br /><br />Give it a chance everyone, we are only one episode in, we finally have some Canadian programming that isn't absolute crap. As Canadians what do we normally get, Bon Cop, Bad Cop, or Corner Gas. Come on people show that we are all not as prudish as the previous reviewer.<br /><br />Way to go Comedy Network, giving a new show a chance. The panel is funny and the contestants so far are pretty good.",1
25656,"THE CHIPMUNK ADVENTURE <br /><br />There are some movies that I could watch all my life and never grow tired of them, and this nostalgic favorite is one of them. THE CHIPMUNK ADVENTURE was a 1987 attempt to bring the old favorites back to the forefront of animation, this time on the big screen. In an age when Disney dominated the film industry in terms of animation quality and box office, THE CHIPMUNK ADVENTURE stands as one of the best animated films that Disney didn't produce in the 80's.<br /><br />The story is simple and elementary, having Alvin, Simon & Theodore compete in an around-the-world race with the Chipettes (Janette, Eleanor, & Brittany). However, as the chipmunks encounter exotic dangers, they are unaware that they are the pawns in a major diamond heist.<br /><br />THE CHIPMUNK ADVENTURE never was and never will be a film that soars thanks to an engrossing plot. And to people who didn't love it as a child, the film will probably never be more then an enjoyable, yet forgettable, animated movie. But for me, it will always be a little known masterpiece. Something about the film just clicks for me in a way few films do.<br /><br />Every song is fun, upbeat, and harmless. Highlights include the Chipettes in a slightly risqué Arabian dance to calm snakes. There's also a very sweet song in which the Chipmunks sing about traveling the world and we get to see them at major landmarks throughout the globe. One thing about the Chipmunk characters is that, despite the potentially annoying vocals, the songwriters always managed to write songs that were catchy without ever being grating. This film is no exception... it actually boasts one of the best Animated movie soundtracks of the 80's if you ask me.<br /><br />Every joke is cute, sincere and amusing. The bits between the bad guys and a pampered puppy are very amusing. And the shock of seeing the Chipettes nearly forced into marriage by a child emperor is as well. The comedy manages to constantly play to the kids so that they don't miss anything, but everything remains charming for the adults with enough nostalgia to keep them entertained.<br /><br />It's really just a fun trip that is completely humble in it's ambitions. THE CHIPMUNK ADVENTURE never aims to be anything more then it is, harmless fun. I'll be the first to admit this is a biased review because I have such a nostalgic fondness for THE CHIPMUNK ADVENTURE that I would never be able to give it a bad review... but nonetheless, it fills me with such a childish contentment while watching it. Everyone has their random favorite from childhood that no one knows, and for me it's this movie. And any film that I can watch over and over whether I am 5, 12, 23 or older is a great film in my eyes.<br /><br />... A- ...",1
29027,"One thing that came across to me in watching this film is that it was fun/exciting for the cast and crew; I could sense that they were going up against the budget constraint with enthusiasm & dedication because they apparently liked the people involved. <br /><br />I tend to like B movies that are original and have heart, and I think this is one such work. The actors seem to me to be putting there hearts in it more than usual, maybe because of some good direction from the lead actress/director, and they evidently were clear enough in their parts of the story to make a coherent, watchable piece of art. <br /><br />The critiques of this film that more or less say, ""why not just rent a hardcore porn movie,"" make the point as to why they didn't like the film. Going to this film hoping for a lot of T&A without patience for the material of the plot is why it is so unenjoyable for them. One could say the movie is more of a romantic work than a softcore porn movie, even though I take it the star has done her share of soft porn. I think she graduated. <br /><br />In terms of the writing, the dialog is not a huge part of the movie, like in a Tarentino film, but the plot is decent and the twists are original and sometimes fun. Particularly the ending is not a disappointment but a pleasure, with the villianess/heroine and the ""leading man"" learning from their complex web of feelings. <br /><br />I understand that the producer got a 3 film deal out of this. Hats off for proving a few tens of thousands of dollars can go pretty far if you have some artistic sensibility and pride. <br /><br />Gabriella and the other girls with scenes of nudity were likable along with being hot, not just airhead bimbos, so as an erotic science fantasy piece with some gorgeous nude art, even with the limits of B-movie land, not disappointing.",1
33628,"Like most people out there who have watched James Bond 007 movies. Most people NEVER knew that Thunderball was originally the FIRST 007 Movie to be released, but after Ian Fleming, wrote the story with kevin mcclory and jack whittingham. The 2 other authors took Ian Fleming to court and WON THE CASE providing evidence that ian fleming took the ideas of SPECTRE(Special Executive In CounterIntelligence Terrorism Revenge Extortion). So rather than making Thunderball they(fleming,broccoli,saltzman) went on to make Dr NO.<br /><br />This movie had the best of the best, From getting sean connery to come back one more time, he was paid over 5,000,000 for NSNA. Irvin Kershner and Sean Connery had problems on the set, that much is true. But overall this movie was up there i think with(Thunderball, Licence To Kill, Dr No) those are my favorite from the bond series. David Dryer was hired for Special Photographic Effects, he was working at the time on Bladerunner beFORE NEVER SAY NEVER AGAIN. The 100 million dollar yacht makes the disco volante, look like a canoe. This movie starred the best Villian in a bond movie just behind dr no. Klaus Maria Brandeau held together this neurotic business like calm manner, with a little wit to his authority over bond. Barbara Carrera was excellent as fatima blush.<br /><br />The Music was better than every score that didnt contain John Barry doing the backround score music in most bond films. Michel Legrand is not big in the usa compared to over in europe, he has played with miles davis and many other GREAT jazz musicians over the years. Its a little bland at times but the 007 theme that happens around 3 or 4 times in the Movie NEVER SAY NEVER AGAIN IS so Cool, i like it more than the original.<br /><br />007 is back One More Time<br /><br />Timothy Dalton explained it right i thought, YOU CANT RELATE TO A SUPERMAN OR A SUPERHERO, he or she has to be human and have feelings. He was by far the BEST SERIOUS TRUE TO FLEMINGS VERSION OF BOND. But Sean Connery proves he can still do the role that made him and others to follow, i bet at 75 now he could still pull off a villian role in a MCCLORY 007 movie if one ever surfaces.<br /><br />",1
22711,"I was quite surprised to read some of the comments on this work, honestly. Some people were looking for a plot??? OK, when this video came out over a decade ago, I watched it for what it was: a collection of music videos. It's not a movie. It doesn't have a plot, nor a central storyline. It's a rather artistic anthology of mostly long-form videos, all of them rather smartly or creatively done. Michael Jackson may be considered a freak these days, but, after all, this was the man who gave us Thriller (considered by many to be the greatest music video of all time) and set trends with Billie Jean and Beat It. With Moonwalker, he and the filmmakers and artists who collaborated with him once again took his music and dance moves to create some vividly entertaining stuff, incorporating claymation, special effects, live performance footage, and even self-parody (the ""Badder"" sequence). And for those wondering what Joe Pesci was doing there, this video came out just a tad before he became a household name, and was one of his most memorable appearances on film. And, IMHO, I think the Smooth Criminal sequence (the choreographed section) beats anything else Michael Jackson did up to that point!",1
15068,"I'm afraid that I have to disagree with the majority. I found Spike Lee's latest a wee bit boring! Although he was trying something different, i.e. not just documenting the rise and fall of the serial killer, I don't think it worked too well.<br /><br />There's really a bit too much going on - Vinny (John Leguizamo) and Dionna's (Mira Sorvino) relationship, Ritchie's (Adrien Brody) lifestyle and then the local mafia types. The story is good, but at the end thats all you have - 2 or 3 stories. With such a provocative killer could Mr Lee not have put more into that side of the film? ><br /><br />There are some good points though. All scenes with the 'Son of Sam' killer David Berkowitz look very nice (colour saturation etc...)and the acting is pretty good throughout.<br /><br />Overall I felt that the different stories would of worked well on their own or else without the killings. It just wasn't strong enough in the end.<br /><br />",0
41990,"After the suicide of his father, Charlie 'Kid' Davis (Ray `Boom Boom' Mancini) accepts the invitation and advice of his friend Tiny (Michael Chiklis) and travels to Las Vegas with him trying to become a boxer. On the road, they meet Gina (Jennifer Beals) hitchhiking, they give a lift to her and she becomes Charlie's girlfriend. Johnny Ticotin (Rod Steiger) is convinced by Tiny to be Charlie's couch, and the powerful agent Alex Dumas (Joe Mantegna), after watching him fighting, becomes his manager, promoting Charlie's career. This movie is so boring that it indeed does not deserve to spend much time writing about it. I do not like boxing, but sometimes I watch some worthwhile movie about this theme. But this one is horrible! Predictable, full of clichés, having an awful lead actor, a pure waste of time. My vote is three.<br /><br />Title (Brazil): `Corpo e Alma' (`Body and Soul')",0
29939,"I was happy to find out that at least now this movie is beginning to get the appreciation it deserves (just view those votes). Not top-class action like ""Die Hard"" or ""Lethal Weapon"", but still something like a solid 7 out of 10: fine script, good actors with working chemistry, and a director who knows what he wants (sadly, this was director Harlin's last good film. ""Deep Blue Sea"" managed to reach 'an OK rollercoaster-ride'- status, but ""Cutthroat Island, and especially, ""Driven"" are well-deserved flops!) Personally I think the turn-off at the box-office might have been the ""Woman as an action star""-theme. Well, give her a chance, because Davis does deliver a performance above par. And, after all, this film doesn't concentrate so much on the ""feminine""-side, but instead on good ol' action, buddyism (Jackson as a sidekick is given a lot of room in here, plus his share of action- and about a thousand killer wisecracks!) and on the plot (from Shane Black, the writer of ""Lethal Weapon"" and ""The Last Boy Scout"". The latter of which as a movie is on very many levels much like this one...the theme, the clever plot, also as good and as underrated!) Overall: if one hasn't seen this one yet, don't forget to rent it for the next quiet Saturday night!",1
2279,"One would think that a film about a young person's coming to terms with his burgeoning homosexuality would be anything but boring. Think again. This production should be bottled and sold as a cure for insomnia because it's about ten times as potent as any sleep aid on the market. It's almost as if the film maker *considered* making a movie, but got lazy and decided instead to run a series of random (and randomly BORING) images and go-nowhere scenes, throw in a couple of actual scenes featuring actual acting, pretend that good lighting ins't important in the film-making process, and wrap it up under the auspices of an ""arthouse"" film. This is exactly kind of crappy product that makes it easy for a lot of traditional film-makers to poo-poo the indie film movement, and which keeps the general public from more easily embracing indie films.<br /><br />If you're interested in films covering this subject matter, you'd be much better off tuning in to some of the great short films available at Logo's website or renting Get Real. Better yet, read Stone Butch Blues. Whatever you do, skip this long-winded piece of dreck.",0
29067,"This was an excellent movie with good acting and it keeps your attention through to the very end. Maybe people are either tired or uncomfortable with the subject matter and that's why it's being trashing so much. It could also be too deep for many of the viewers out there who give movies like the American Pie series higher ratings.<br /><br />Jake Gyllenhaal is a CIA analyst, not an agent, who is to observe an interrogation of an Egyptian man by Moroccans, not Egyptians. He's not supposed to be a hardened agent and so comes off as naive of the interrogation techniques used. This is more believable than if he were to come across as being an ""old hat"" at it.<br /><br />The story jumps around a bit and can be confusing, but it also makes you stay focused on whats going on until the end when everything comes together as the puzzle falls into place. The supporting actors did a good job of helping to carry the movie. I found the movie to be powerful and thought provoking.",1
26123,"I just saw the DVD and loved it. In particular, I thought the director and Jude and Nicole did an amazing job with the kiss between Inman and Ada just before Inman left. It was the most romantic kiss I've ever seen in a film. I thought it was crucial for setting the tone for the rest of the movie; it managed to make it believable that Inman and Ada would walk/wait, respectively, for each other for all that time without ever really having had a relationship. I thought the film managed this crucial plot point much better than the book itself. I'm sure many of you will be quick to name other film kisses which best this one, but this one is it for me! Jude and Nicole had showed incredible chemistry in the far too few scenes they had together.",1
20519,"This is the definitive movie version of Hamlet. Branagh cuts nothing, but there are no wasted moments.",1
27737,"Korea's answer to ""I Know What You Did Last Summer"" follows a similar story route to its American counterpart: one year after a group of high school friends accidentally kill a classmate, a masked killer begins to pick them off one by one. Who could have possibly seen them that night - or was their 'victim' still alive when they dumped him into the sea?<br /><br />Originality cannot be expected from the teen slasher genre anymore but an effort can still be made to ensure films of this ilke are entertaining and scary. RECORD is neither, churning out badly rehashed scenes from ""I Know..."", ""The House On Sorority Row"" and ""The Faculty"" (among many others) and failing to deliver one decent shock throughout the 95 minutes.<br /><br />Acting is decent from the cast who, as seems to be the norm in Korean cinema, approach an uninspiring script with gusto and an undeserved enthusiasm. Direction is mediocre at best, however; a strange choice of camera angles and the worst killer's costume *EVER* contributing to RECORD's downfall. Most disappointing is the film's ending, where the two 'surprise twists' are that obvious you've earlier dismissed them as being too blatant!<br /><br />RECORD's only saving grace is its bright start - the first act is actually excellent and shows the American counterparts how character development and setting the mood are supposed to be done - but, other than that, this is a very poor movie. Not recommended. <br /><br />** / *****",0
6335,"i went into this hoping it would be the ""thought provoking"" little gem people have reviewed this as. i love indy films and expected to dig this too. knowing what a hot button this topics is i expected to be really entertained, maybe even see an outsiders perspective.<br /><br />all i can say is wow....if your into self torture, or mutilation then maybe you'll like this. personally i don't like the idea of being pee'd on or cutting myself so i thought it was garbage. bad script, bad acting, bad story, bad directing, bad editing....i could go on. i have no clue why a reviewer claimed he or she was making a political point by giving this movie a 10. that's misleading and ignorant. voting for a movie on IMDb isn't setting a precedent! it just lets other people think that a garbage bomb like this is OK to watch as long as it's controversial (this film is not, it tries VERY HARD to be but fails). <br /><br />you know the movie is bad when 15 minutes into it your praying that all main characters die horrifically. unfortunately they do die, but not in the painful manners that would have given the viewer some justice or vindication for having watched the 2 hours of crap they just endured. <br /><br />do yourself a favor, just don't even bother. i got this movie in a bargain bin at my local video store for .50 and feel ripped off!",0
11213,"Low budget Brit pop melodrama focuses on a girl who wants to be a star, becomes one and then finds it all a bit too much. Good cast and a sense of time and place cannot hide the fact that we have all been here before. Several scenes are a bit hysterical and O'Connor's voice sounds a lot like Mini Mouse! She disappeared from sight soon after making this movie - so life can imitated art! A must see if you want to see a punk version of a Star Is Born though.",1
5222,"We purchased this series on DVD because of all of the glowing reviews we had seen here. I gave it three stars because there can be little doubt that sometimes the acting, directing and writing are brilliant. In fact they are so brilliant we did not see the propaganda that was being transmitted so smoothly on the series. If one watches it with discernment, one will see the entire litany of the radical right wing beliefs being promulgated by the Fox (Faux) News Network. To avoid giving away any spoilers I will refrain from pointing out all of the dozens of specific instances. A brief look at the plots found here on IMDb will disclose that everything from torture to gun control to the right of a network to provide ""Infomercials"" and call them news is justified with cute plot twists and impassioned speeches given by some of the best actors in the world. We watched many shows and finally gave up in disgust when they justified torture using Attorney General Gonzales as a shining example of why all kinds of torture should be used in the name of protecting all of us. The series also manages to demean male and female gays in subtle ways by using them as plot devices depicting evil people. All in all the complete litany of the radical religious right wing.<br /><br />No doubt the popularity of this program will be used by future historians as proof that America lost its way in the early part of the this century. As a student of history myself I would characterize this program as being in a league with the propaganda produced by Goebbels for Hitler and some of the propaganda produced by Hollywood for the American audience during WWII.<br /><br />So if you want to use this as a teaching tool to help your students understand how subtle propaganda can be then by all means do so. Just be sure to purchase an inexpensive used copy so you can avoid enriching the ultra right wingers at Faux Network who produced this travesty.",0
7572,"The fine cast cannot uplift this routine tale of a secretary murdered by her married paramour. In fact there are more questions than answers in this one-sided tale of romance and murder; and since we are only provided with the prosecution's side, none of these questions will be answered. This is the type of fare that appeals to the ""He Woman, Man Hater"" clubs of America. As presented, it is the tale of an innocent woman who just happens to be ""caught up"" in a romance with a married, high-profile attorney. Is it possible that IF, she had not been two timing her boy friend and having an affair with a married man, the whole nasty murderous, sordid incident could have been avoided? When you watch this, don't worry about going to the 'fridge, you won't miss anything.",0
12537,"Whew. What can be said about Gymkata that hasn't already? This is nothing but pure halarity from beginning to end. If you want a movie that will keep you on the floor laughing, this is the perfect movie to get. From Cabot's wild-style mullet/sweater combo to Parmistan (and it's four billion assorted ninjas), everything about this film reeks of crap.<br /><br />Directed by Robert Clouse, the infamous mind that brought you the mirror scene in Bruce Lee's Game of Death, he once again showcases his complete lack of directing talent. A few other faces you most likely won't recognize will appear for your enjoyment as well, from Buck Kartalian to Tadashi Yamashita, although you won't remember them or care about them after the movie is done.<br /><br />Supposedly based on a book called ""The Terrible Game,"" which, if I could find a single trace of it's existence anywhere I would be interested in reading it, to see where this thing went wrong. Instead, the book apparently is a figment of Gymkata's imagination. Probably something Clouse made up in order to sell his lame idea.<br /><br />Pick this one up and Yakmallah it for yourself. It is easily one of the best bad movies I have ever seen, and that is saying quite a bit.",0
26543,"I was a bit surprised to see all of the hate comments on here. Sure it's not the best kid's show, but don't people stop despising Barney this much after the fifth grade?<br /><br />Okay, everyone hates Barney. Okay, I think his voice and songs are annoying. Okay, he's kinda creepy and strange. I'm fourteen years old, so I know well enough. But here's the thing. Kids? They LOVE this show.<br /><br />When I was a little kiddie of two or three, my parents spent more time chasing me around the house than they did anything else. Nothing could hold my attention for more than ten minutes. Face it, that's how toddlers are. Even the most patient ones can't sit still long enough to give their parents a break. There's too much to do and see and explore, too much trouble to get into.<br /><br />And then came Barney. I don't know exactly what it is about the purple dinosaur that's so amusing to children, but they sure do love it. I know I did. I was hooked on the show, and wanted to watch it over and over. Yes, the songs kind of drove my parents nuts, but to be able to watch their kids learning, and being excited over something that can really hold their attention span, it's worth it. I learned my ABCs and 123's, the magic words and brushing your teeth. I'd grown out of it by five or six, of course, but by that point at least I was a little more patient, and gave my parents a break.<br /><br />My nieces and nephew all went through the Barney stage growing up, much to their mother's delight. I know what keeps Barney on the air. He entertains. Of course there's Big Bird, Ernie, and Oscar, and they're great, too. But at the toddler stage, it seems that more kids prefer the big singing dinosaur. And that's enough for me.",1
31935,"I just saw this movie for the first time last night. Wow! What a movie! This is the kind of movie you want everyone in the world to see because its just so cool and so interesting.<br /><br />I do not want to give a single word about the plot because I think it would be better for people to go in cold. DO NOT READ THE PLOT SUMMARY before you see the movie! All I'm going to say is that Eastwood, Malkovich, Peterson, and the screenplay by Jeff Maguire are top notch. I wish all thrillers were more like this one.",1
13254,"i love bad shark movies. i really do. i laugh hysterically at them. and the scifi channel was having a marathon of them, culminating in the premier of their new original picture, hammerhead: shark frenzy. based on the previews, it looked like it was going to be HIGHLY amusing. essentially a remake of benchley's creature, really. it was prefaced by a showing of shark attack 3: megalodon, which is shark movie hilarity at its best. i was in the mood; i was ready to go. bring it on, hammerhead-mad-scientist-man! oh, god, was that movie wrong.<br /><br />wrong, wrong, wrong.<br /><br />sick. twisted. MESSED UP.<br /><br />this is theoretical reproduction at its very worst, my friends. when a drugged-out girl is brought out of suspended animation and strapped to a table screaming her head off because the shark-human hybrid fetus the absolutely insane ""scientist"" deliberately implanted in her womb wants OUT... Jesus monkeys. that's what i call disturbing.<br /><br />that's really how the plot works: hmmm, thought the mad scientist. my son died of cancer, but i brought him back to life by combining his dna with that of a hammerhead shark, because sharks don't succumb to cancer and further hammerheads reproduce via placenta. oh, look! a perfect amphibious being! i've created the next evolution of the human race! I KNOW! let's make him reproduce! but darned if all those shark genes have't made my son bloodthirsty; instead of raping the hot babes i keep sending into his little jungle paradise, he keeps eating him. but check this out! among the random people who have, by way of some unimportant plot twist, ended up on my research island, is the woman to whom my son was engaged before he died! i bet he'll do HER! all this leads up to an extremely touching and heartfelt reunion: woman: you're going to impregnate me? mad scientist: no. he is. (indicates thrashing shark-person in tank) how sweet.<br /><br />DO NOT WATCH THIS MOVIE. ever.",0
27825,"The only conceivable flaw of this film is it's title!! Please stop comparing it to the first! I did in my previous review only to separate it from the first. If you haven't seen the movie and are curious, TOTALLY forget about the first and invent a different name for this. There is nothing alike and has a mood all its own. This is a great exponent of screwy mid-80s comedy. I seriously doubt such big names in this cast did the movie because they were broke or even wanted to remake the first. Anybody who ever wanted to give a kick to the snobbish aristocracy should love this little opus. I maintain, the only reason this is in the IMDB bottom 100 is because of its title. I usually hate movies like these (i.e. adam sandler, will farrell, farrelly bros....), but this movie just keeps me laughing hysterically. I dunno, maybe it's like a bad relationship I can't get out of or just a ridiculous guilty pleasure. Either way, this is the single most underrated movie of the 80s behind 'The Stunt Man.'<br /><br />Robert Stack- WE LOVE YOU!!! (1919-2003)",1
35986,"Lots of scenes and dialogue are flat-out goofy, but when you add it all up, i.e. Machine's daily cycle from depressing walkup to depressing bar to depressing burlesque hall to depressing smoke-filled poker games and back home again, you get a weird sense that somebody, somewhere is trying to give a faithful depiction of the junkie's life circa-1955. Whether it's Sinatra, who obviously would have bumped up against this type of character growing up in Hoboken and working in numerous bands, or Preminger, who uses the soundtrack and the Frankie-Zosch subtext to slip the addict's interior worldview past the Hays Code cage, you get a good companion piece to On the Waterfront, which was filmed almost exactly the same time. Sort of a faux-realist work that leaves you realistically wondering how deep the drug culture is embedded in American life.",1
3674,"To make a film straddling the prequels and the ""real"" Star Wars trilogy would tax even a great film-maker....Mr Lucas is not that film-maker.<br /><br />To portray the fall of a good man into darkness needs a good actor...Mr Christensen is not that actor.<br /><br />The first 60-80 minutes are overwhelmingly boring with only a few pockets of yet more light sabre fights but there is a lack of edge because you already know which main characters survive to the original Star Wars.<br /><br />Count Dooku (Christopher Lee) has a very fleeting role here and about the best idea is to have Jar Jar Binks silent! <br /><br />No the film only picks up with the Chancellor turning on the Jedi and has one great (overlong) sequence at the lava falls",0
27271,"Hubie -- like Stanely the troll from Bluth's A Troll in Central Park -- lacks the spark of personality to be the main character that carries an entire movie. We're supposed to like him because he's nice, but that's about all he is.<br /><br />His character design is unappealing. The top of his head is a sort of dome that is narrower than the pudgy bottom half of his head.<br /><br />And penguins should not have teeth. I know that Iago the parrot in Aladdin had teeth, but maybe that worked because it made him look more like his voice actor, Gilbert Gottfried. Hubie, with his weenie little voice (provided by Martin Short), looks funny with that big set of chompers in his beak.<br /><br />Tim Curry, who is usually delightful at being evil, does some sort of dippy surfer dude accent as the villain (might have been a good voice for a comic relief accomplice, not the supposedly menacing main villain).<br /><br />The entire plot revolves around the hero and villain's love for female penguin Marina, who is just as dull as both of her suitors.<br /><br />Worst of all is the pacing. We keep cutting back to the villain to watch him threaten Marina some more - this time in dialogue, this time in song...<br /><br />Barry Manilow may be a great songwriter, but in animated films like this and Thumbelina, his songs feel limp and listless - especially the ballads. The only song I liked was the 1930's-ish ""Good Ship Misery"" song.<br /><br />I read that the distributor made some cuts in this film against the filmmaker's wishes, and that could have caused some of the problems - though I suspect the real problem is that they didn't cut the rest of it ;).",0
11380,"Saturday Night Live, National Lampoon, and SCTV alumnus are all together in a sometimes funny sketch film.<br /><br />However, it is very interesting to watch now, at the start of 2005. Twenty years after this movie is supposed to take place, look at how many of their gags have become absolutely true: There is a mock movie trailer, that probably wasn't even clever at the time, for something called ""The Pregnant Man"" which came true with Arnold Schwarzenegger's dumb movie ""Junior"" There is a commercial spoof, that probably wasn't even clever at the time, for something featuring Sammy Davis Jr. and Jackie Onasis called ""Celebrity Wrestling"" which has now come true with a popular show called ""Celebrity Boxing"" There is a mock movie trailer, that probably wasn't even clever at the time, that features John Candy in a movie about a severed head. Watch this trailer and look how similar it's shots and plot are to Frank Hellenlotter's Basket Case!! And finally there is an ad for a late late show documentary about ""a dead dream, the only two left ..."" The name of the documentary is ... THE LAST HIPPIES! LOL.<br /><br />Four prophecies come true!",0
12075,"Crazed Shotgun toting-incest driven-revenge seeking truck drivers & obsessive control disorder ""daddy raped me when I was 12"" handcuff carrying, all latex wearing prostitutes is just a few of the character you will be introduced to in this complete disgrace of a movie that can easily be viewed on any cable TV station (IE: Skinemax) at 4am on Sunday nights. (And yes I know that was an entire sentence, but bare with me people; this is a long-winded review for a short pointless film).<br /><br />Filmed in ""somewhere"" Canada, with almost no budget, the plot to this freak show is trite, the police in it obviously never heard of ""State Jurisdiction"" because they end up chasing both Miya (Hookers) and Trent (idiotic, Anal Retentive, Generic, insecure College Student) all across the U.S. (and I thought only the FBI could do that). The camera is shaky, the sex scenes are mediocre and the acting is so bad it might actually cause unintentional acid flashbacks to movies like ""Ishtar"" and ""Leonard Part 6"".<br /><br />As far as the Skin scenes go (which is the only reason to even rent this movie, don't even think of buying it) there are two of them. The first one is the only one worth watching though which is the Dominatrix Sex scene with Kari Salin and ____(insert unknown actor here, he's obviously done nothing else worth noting) in a seedy, disgusting Motel room (the kind with the busted sink that drips, and the soda machine outside that only has blue tonic water left in it). It's all S&M (riding crops, handcuffs, hot wax, and underwear licking) folks and in the end, he gets left in a motel room, with no money and cops waiting at his door (that's goes to show you guys, don't let a hooker tie you up in a ""middle-of-nowhere"" motel room). Sadly though, Kari shows no skin worth remembering, and that alone can cause deep-seeded traumatic experiences for some gentlemen, so that is definitely a downer towards this flick.<br /><br />As for the ending, *Snicker*Snicker* I know you probably wouldn't mind if I revealed it to you but I won't, you should spend your hard earned money for that one. All in all I give it a 1/5 for action, a 3/5 for Skin (See last paragraph) and a 0/0 for acting, character development or intricate plot twists.<br /><br />- Laughing Man",0
33481,"I'm sure there is a documentary amongst the ruins of this Yawn-fest somewhere, given enough time maybe the producers could find it. I do not connect with any of the characters. This is a problem for a documentary. That disconnection soon festers into a complete animosity bordering on hostility. Although because of the poor story flow, I'm not really sure what is happening to them and what are the consequences of whatever it is they are trying to do. The story and faces jump around so quickly it is very hard to completely understand what is going on. The 3rd founder that takes them for $700K is introduced so late into the film, Khaleil and Tom have to backpaddle (fruitlessly) to explain ""oh yeah, this guy created the idea too"". And just when I thought I had a slight grasp on who all the tertiary characters were, some crazy woman in ranting about getting a puppy? What's up with that? Also, did Tom really have to give all those awkward speeches to the staff? I can only imagine the boredom they felt when it was really happening. Actually I think I feel for them.",0
38817,"I've just watched Fingersmith, and I'm stunned to see the 8/10 average rating for the show.<br /><br />Not only was the plot was difficult to follow, but it seems character development was randomly applied.<br /><br />The actors were adequate, but in the process of attempting to create twists and turns, their characters are rendered entirely one dimensional. Once this happens, the story really falls flat and becomes tedious.<br /><br />And just in case anyone didn't see the predictable lesbian undertones from miles way, this is hammered home in the most banal terms at the end of the film.<br /><br />The end scene is disappointing and phoned in, and anyone who sat back and went ""Ohhh, so they were carpet munchers all along!"", must have been out for the evening.<br /><br />Two stars for the tonsil hockey in the earlier scene which was at least a bit raunchy, none for the rest of it...",0
11890,"...from this awful movie! There are so many things wrong with this film, acting, writing, direction, editing, etc. that it's amazing that something rises to the top and proves itself to be the absolute worst. The music! I noted that the film has two composers listed. This must be the reason why every single frame has music, of the absolute worst ""D"" movie style drivel. They have never heard of the expression ""less is more"". It got so painful to listen to, I muted the sound every time there was no dialogue, not that the dialogue was that good. You have to feel sorry for Robert Wagner and Tom Bosley, I'm sure they didn't see roles like this in the twilight of their careers. See it at your own risk.",0
11669,"Whale-hunters pick on the wrong freaking whale.<br /><br />A group of yahoo whale exploitists capture a female and string her up by her tail-fin. The whale's mate sees the whole thing including the moment the female's unborn baby slips out and slops onto the deck. 'Captain Nolan' (Richard Harris) could tell that the big male is really mad by the way it stared him down as if to say, ""Get out of town before high-tide."" <br /><br />This story of revenge has Harris' presence and Bo's beauty, but not much else. This was Bo's first 'released' film, though her first acting job was four years previous in 'And Once Upon a Love' released in 1981 as 'Fantasies' (directed by John Derek).<br /><br />P.S. Today, the date of this review (November 20), is Bo Derek's birthday. I hope Bo has a 'whale' of a good time..... get it?..... whale?..... hee-hee.",0
