,text,label
2974,"Larry Burrows has the distinct feeling he's missing out on something. Ever since he missed a crucial baseball shot at school that cost the championship, he's been convinced his life would have turned out better had he made that shot. Then one night his car breaks down again. Walking into the nearest bar to wait for the tow truck, Larry happens upon barman Mike, who unbeknown to Larry is about to change his life for ever.......<br /><br />The alternate life premise in cinema is hardly a new thing, stretching back to the likes of It's A Wonderful Life and showing no signs of abating with the quite recent Sandler vehicle that was Click. It's a genre that has produced very mixed results. Back in 1990 was this James Belushi led production, rarely mentioned when the said topic arises, it appears that it has largely been forgotten. Which is a shame since it oozes charm and is not short in the humour department. We know that we are being led to its ultimate message come the end, but it's a fun and enjoyable path to be led down. The film also serves notice to what a fine comedy actor James Belushi was. I mean if his style of smart quipping and larking exasperation isn't your thing,? then chances are you would avoid this film anyway. But for those engaged by the likes of Red Heat, K-9 and Taking Care of Business, well Mr. Destiny is right up your street. Along for the ride are Linda Hamilton, Michael Caine, Jon Lovitz, Hart Bochner, Jay O. Sanders, Rene Russo and Courteney Cox.<br /><br />Mr. Destiny, pure escapist fun with a kicker of a message at its heart. 7/10",1
8018,"When I think of Return of the Jedi I think epic. Yeah Ewoks were in there so what? They're an interesting add to the movie (not to mention they are similar to the Vietcong who were also able to take down a technologically advanced army with primitive acts). Jedi is definitely more darker then the rest of the movies. Emperor Palpatine (portrayed by the amazing theater actor Ian McDiarmid) was one the best parts of the movie. Palpatine is so evil and vicious, Vader looks like Mr. Rogers compared to him . Speaking of Darth Vader, what an amazing end to such an iconic character. Vader is truly a modern day Greek tragedy and I think people can now especially understand and appreciate this after Revenge of the Sith came out. His redemption at the end was moving and really brings a happy yet bittersweet feeling to you. The best part was of course the special effects. It's amazing how a film from the early eighties can still stand the test of time with it's graphics. The scenes at Jabba's palace (Leia looks amazing in that metal bikini) and of course the epic three way battle at the end are still stunning to look at. In all Jedi's deep plot and emotional moments (primarily between Luke Vader and Palpatine and when Luke reveals the truth to Leia) and incredible special effects is a fitting end to one of the most beloved franchises in cinema history.",1
43569,"Travis (James Franco) is a young man riding a train for business reasons (we're to assume) who leaves his beloved phone behind. It gets picked up by a prostitute, Terri (Rachel Miner), and when he goes to her city to pick it up, a series of events occur that are sure to stay with him forever.<br /><br />Both characters have barriers they've put up to defend themselves from communication. But despite their facades, it's obvious both are eager to bust them down. In total there are about 30 or so spoken lines, but from the way James Franco and Rachel Miner use their faces you might as well turn off the volume, words are unnecessary. A scene to look out for is Terri staring at herself in the mirror. You can just feel her despair permeating the room.<br /><br />But, the movie isn't perfect. It's mostly filmed using hand-held cameras, which gets a bit distracting. Mainly due to the acting of Mr. Franco and Miner and the photography, the script's flaws don't stand out as much. Still, sometimes it seems as if the story doesn't really know where it wants to go.<br /><br />All in all, this is the type of film that truly stays with you long after you watched it. An hour after you've seen it, you're still 'what-if'-ing yourself on the behalf of certain characters. It's not flawless, but still leaves you wanting more, wishing it were at least 4x as long.",1
37444,"...and boy is the collision deafening. A female telephone lineman is taken over by the spirit of a recently-deceased ninja, strips down to her undies, pours tomato juice on her body so her boyfriend can lick it off, performs a seductive dance, then goes off to kill the policemen who killed the ninja she's possessed by. Only to be hunted down by a one-eyed ninja master. Just like in real life, eh? Enlivened only by Sho Kosugi's martial arts choreography (and his declining to put his obnoxious kids in this one), you really have to see this to believe it. It's the ultimate mix of totally at-odds genres.",0
47074,"I have just seen Caribe a couple of nights ago at the annual Vistas Film Festival held here in Dallas, and I must express my discontent. The opening caption tries to tell us that the film is a portrayal of the current invasion of South American countries (Costa Rica, in this particular case) by North American oil companies, and the negative effects, both economic and environmental, of this invasion. The main characters are a married couple who live a simple, pleasant life maintaining a banana farm. Right away, a woman arrives and announces that she is the wife's half-sister. I'm not going to go into specifics about this (and to be honest, I don't feel that I'm spoiling anything with this review), yet another key point is that the company to whom they distribute their bananas drops them due to budget demands in a poor economy. So, the main conflict that is supposed to be addressed in the movie is of the husband between the rock and the hard place, trying to preserve his livelihood. On one hand, the Reynolds oil company has basically offered him employment and financial compensation (basically a bribe) to use his public influence to encourage the town to allow the company to begin drilling in their town (compromising his standing with the community and the community itself). On the other hand, he is faced with being dead broke, but on the side of his community, protesting the drilling. Given the length of this film, it would have been ample time to explore the issues just described, but it just doesn't happen, and I'll tell you why. You will notice that this film has won a couple of awards so far, one for direction and an audience award. I'm not going to pick apart Esteban's direction, it wasn't bad or good enough for me to be all that passionate about writing anything. The audience award was at a film festival in Spain, and for it to gain an audience award, I'd have to imagine that Spanish people just dig soap operas. In fact, Central and South America dig soap operas as well, I know that much. I assume that Esteban was either aiming to take advantage of this or that he himself digs soap operas, because that is what unfolds over the course of this film, so much to the point that it kicks the whole oil company plot to the side, almost as if they imagined halfway through the making of this film that it had become tiresome, because it seems like at least three of the supporting characters have had their back story and character development severely compromised to make room for more sex and crying scenes. The only true villain in the movie is one of these three characters, and at no point do you actually get to find out who the hell he is. It's almost as if they cut his screen time just short of taking him out of the film entirely. From time to time, they toy with the oil against community plot, but these are digressions at best. What we see a lot more of are scenes of passion, jealousy, betrayal, adultery, etc. These themes saturate the story to such a degree that the oil company 'sub'plot becomes unnecessary. It's almost as if this was a stunt to legitimize a romantic drama (soap opera) by throwing in a little political relevance. Nevertheless, the film gets so caught up in the romance that it ultimately doesn't know what to do with itself, resulting in an ending so tacked on that you're left wondering what it is that you've been waiting around for, or if there was ever anything to begin with. Here are two things that I think could have saved this movie: either cut out the half-sister or cut out the oil company. It's obvious which one of the two they were more interested in. Or, perhaps if Caribe had been an hour longer, they could have worked this all out. Regardless, I'd have been fine with a straight-up soap opera and I think that the subject of oil companies exploiting foreign nations is in dire need of addressing by the film community. Caribe is both and neither. These two angles could have worked together had they been balanced accordingly, but with a romantic plot running around in circles and taking up almost twice as much time as necessary at the expense of an oil plot that's barely been established to begin with, both sides suffer. Best of all, the romance plot is never even resolved. I'd like to say I'd watch this movie again to see what I've missed, but I have a strong feeling that I already know what it is. As far as I'm concerned, it wouldn't matter if I saw Caribe ten more times. I've missed it because it is simply not there.",0
40868,"Old Ed was active back in the late 1950's He was apprehended 16 November 1957. The PR-24 Police Baton was invented in 1974. Yet the cops in the movie are all carrying the PR 24. Back then it would have been a standard ""billy club"" not the side handled PR 24. Sheeze, if you are gonna make movies do your research and get it right. Also it makes no mention of Ed's usage of the bodies. He tanned most of the skins and made various articles including a lampshade, a belt and several masks. He also had a large selection of ""shrunken heads"" that several local children knew about as he often babysat for them. He was found incompetent and committed to the Central State Hospital for the criminally insane.",0
8235,"Whenever I hear a movie being touted because it has no sex, violence, bad language, special effects, and so on, my b.s. detector goes off. Usually, a movie like that is sentimental hogwash which panders to people who don't want anything to surprise them, but to affirm how superior they are to us craven folk. So when David Lynch's THE STRAIGHT STORY began getting those kinds of reviews, I was apprehensive, especially since I was not a fan of his other ""uplifting"" story, THE ELEPHANT MAN. For all the stunning images and the good acting in that film, it seemed more interested in preaching to us than inspiring us.<br /><br />I needn't have worried. THE STRAIGHT STORY is an honest movie rather than a saccharine one. Most of that is due to the fact that Lynch and writers John Roach and Mary Sweeney tell it straight and simple for the most part. There are a couple of homilies by Straight I could have done without, and the shots of grain being harvested are repeated a little too much, but those are only quibbles. There's no heavy-handed message, no sentimental strings to jerk our emotions, and no condescension towards us and its characters. Instead, they depend on the story to build its own power, and it does, so by the final scene, we are genuinely moved.<br /><br />Of course, casting Richard Farnsworth adds realism to the part. He really is someone who looks like he's lived through a lot but still perseveres, and except for those homilies, the desire he has to get back together with his brother doesn't seem overly sentimental, because you can sense here is someone who's lived too long and seen too much to be driven by anger for long. And he knows his time is running out, so he wants to make some peace, not only with his brother, but with his life. Sissy Spacek also does fine, unmannered work as Straight's daughter. And although I am a city and suburban boy, the Iowa and Wisconsin landscape are beautifully shot, making me want at least to visit some day.",1
13892,"I can't really say what I think about this movie, its against the guidelines, I've watched many many films, and this has got to be the worst one yet, Extremely low budget, I'm guessing all the money went into the slaughter house scenes, cause I could of did a better job with a b&w 8mm camera and a crew of monkeys. It was so bad I registered just to leave a comment, cause I had to tell someone, movie rental place wasn't enough. But this is my 2 cents worth, I suggest borrowing it from some poor sap who rented it and watch it yourself. Cause i sure wouldn't waste the money on it myself again. Now i leave you with this comment. I hope your not made at the rental place when they wont refund you your money .. =)",0
39473,"OK from the point of view of an American, who i assume do not know much about rugby this would be an amazing film for them.First of all its got heart, good morals the typical good coach trying to change the bad boy. HOWEVER to us where I come from rugby is the number one sport, it is a way of life it is a game played only by the bravest and the victorious are hailed like heroes as though Americans do for their baseball/basketball stars. Am not really sure if it was the cheap budget or the maybe the director or actors knew very little about rugby and being a rugby fan my whole life i can see than some of the actors didn't even knew rugby existed before acting in this movie. In summing up to me this movie was terrible. If you watch it and thought it was great please make time to go online and maybe Google ""All Blacks"" this is new Zealand's national team and the ones who made the haka famous. Believe me they will make the Highlands boys look like school girls.",0
48123,"The topics presented are very interesting; suburban culture, suburban sprawl, public transportation, oil & gas depletion, energy dependence, alternative energy sources, etc.<br /><br />The problem is that this is a pure and shameless propaganda piece. One viewpoint is presented, then hammered upon the viewer over and over. You see the same handful of 'experts' repeatedly making their case. The supposed 'narrator' starts off sounding like a news reporter, but by the end even he is preaching the film's dogma.<br /><br />The dark side of the film is not so much the gloom and doom message about oil depletion, but the sense that the folks in the film are actually wishful for a post-oil society and all that it entails. They paint this picture of a utopian society where we all return to the self-contained local village model; walk to work, shop locally, grow our own food, and generally live an idyllic 19th century lifestyle. For them, the post-oil society would seem a grand vision of a better world. It would certainly spell the end of globalization, and better still, the end of Walmart. I will give them some credit for applying actual math in exposing the weaknesses of several over-touted alternative energy sources, including ethanol and hydrogen.<br /><br />I gave it 3 stars because I appreciated the old footage and the premise.",0
28906,"....You get this stupid excuse of a Child's Play rip-off! Man, what were they thinking? First they mess with a Rumpelstiltskin horror movie then they make crap like this. Fariy Tale haters! Well to be honest, I've seen this as a kid, and it scared me a bit a lot, simply because I was under aged with the assumption that Pinocchio wouldn't do that, wah wah wah. But I've grown and come to think of this as Child's Play rip, a fairy tale bashing nonsense, and a lame Tales From The Crypt episode, or trying to be one at least, with a lame ending that was stupid, and it had many plot holes, and I still can't understand how it came to life. Was it the work of an evil Geppetto? Then what, after a few evil deeds, he becomes a real boy who becomes America's Most Wanted? Personally, I think the concept of an evil Geppetto sounds better, he builds an army of wooden killers, and starts a crime wave, funny. But this is awful, awful, awful, awful, AWFUL! AWFUL! Stinky like a shoe, and awful! IT SUCKED IT SUCKED! If you want killer puppets, settle for the killer doll, specifically Child's Play, instead, no strings attached. Or if you want a fairy tale figure turned upside down, watch Leprechaun, or if you want Pinocchio, watch the animated Disnet version or live version with Jonathan Taylor Thomas and Martin Landau instead. >>>>> -10/10(negative 10)",0
49979,"As an ancient movie fan, I had heard much about the controversial movie CALIGULA assessed ambiguously as one of the most realistic epics by some and as one of the most disgusting porn movies by others. I decided to see it in the entire uncut version to evaluate it myself hoping to find something positive that would make justice to the many accusations towards the film. I sat down in my chair one autumn evening and started to watch. The beginning quotation from the New Testament shocked me a bit and raised the first controversy in me...why to entail a sentence from the Gospel by Mark in the movie about pagan Rome? But the prelude pastoral scene with a young half naked couple (Caligula and Drusilla) running hopelessly through meadows seemed quite sentimental. The music which sounded memorably whilst the credits also provoked me in the positive sense. Yet, the negative feelings raised in me quite soon, particularly at the death of Tiberius. The cruelty seemed very intense and sexuality exaggerated. However, it was not that horrific to the middle. During the second half of the film, I felt as if I watched no historical epic but an extremely disgusting porn. In the end, I said to myself ""This is one of the movies that one may really hate"" ... I am aware that a movie may be controversial but I had never expected that CALIGULA would go that far in removing all limits of taste. I hate this film due to many reasons, but particularly one.<br /><br />CALIGULA does not serve a purpose of an ancient epic (which it claims to be), but Bob Guccione, the director and the founder of Penthouse pornographic magazine, aims at combining film art with porn. That is, I think, the most serious matter the film may be accused of. Movie is an art that should be reigned by taste, by message, by some feeling of epic grandeur whereas this movie kills all limits of good taste. CALIGULA shows the most bestial side of human being in the most wicked, decadent manner. Some scenes are so disgusting that I don't think there are any people whose psyches will not be affected by them. Some say that the Rome under Caligula's reign was so brutal. Yes, it is true. Corruption bloomed at that time, various sexual deviances were preferable to Roman citizens. Yet, I do not think that it is right to focus on these deviations so strictly and make it constitute an emphasis of an ancient epic. I believe that it rather proves the bizarre psyches of the producers and their strange tendencies... <br /><br />HUGE HISTORICAL MISTAKES: The screenplay by Gore Vidal is notorious for inaccuracies. It is noticeable, for instance, with the figure of Proculus (Donato Placido), a historic Roman senator. Yet, the film shows him as a simple soldier on whom Caligula forces his most decadent ways of tortures and rapes. Moreover, Livia was not Proculus wife raped by Caesar on her wedding. What lies behind changing the stories of historical characters into the stories filled with unbelievable vulgarity and violence? Another example of historical travesty is the figure of Caesonia portrayed by Helen Mirren. She is presented as Caligula's wife together with Drusilla, his sister. In fact, Caligula married Caesonia long after the death of his sister. The sexual abuse on his new wife in the temple is a hilarious scene with no historical bases. I also hated the moment with the killing machine - a pure imagination of the director that has nothing to do with historical facts. <br /><br />TECHNICAL ASPECT AND CAST: From the technical point of view, the film is nothing special. The cinematography cannot boast to be exceptionally fine and the sets together with costumes are as well nothing outstanding. Yet, the only strong point of the movie are the performances, particularly the one by Malcolm McDowall as Caligula. He does a perfect job in the main role portraying madness and cruelty of the emperor. McDowall raises the value of the film. If everything bothers you in CALIGULA, you may at least admire his performance. I also fancied Helen Mirren as Caesonia and Teresa Ann Savoy as Drusilla (yet the film is based on a gossip by Suetonius that Caligula made love to his sister). Sir John Gielgud as Nerva and Peter O'Toole as old Tiberius are also memorable. O'Toole does his finest piece of acting in the Capri Grotto sequence portraying the decadence and the exhaust of the old emperor. Yes, I admit that THE ONLY THING I like about CALIGULA are the performances. Therefore, I don't rate the movie 1/10.<br /><br />LAME CONTINUITY: The historical inaccuracy of the film also goes in pairs with poor continuity. Let us analyze just the beginning: Caligula comes to Capri Grotto where he sees the awful pleasures of old Tiberius. Then, after about 15 minutes, the action moves to Rome where a black bird near Drusilla and Caligula's bed constitutes a bad omen. And immediately the characters are again in Capri where Nerva (John Gielgud) is dying...? <br /><br />All in all, I don't recommend to see CALIGULA to anyone. If you want to know the story, read Robert Graves' gorgeous novel I, CLAUDIUS and CLAUDIUS THE GOD or watch Herbert Wise's mini series with the magnificent performance by Derek Jacobi. CALIGULA is a sick film the most serious crime of which is the destruction of art. It is, in its most part, a porn movie that should never be called an epic.<br /><br />There are movies that are truly artistic and sharpen people's taste of beauty,<br /><br />there are movies that are average entertainment; yet they have something to offer,<br /><br />there are movies that show extreme violence; yet they still convey some moral,<br /><br />there are, however, movies that show sickness and decadence for their own sake and consequently harm people's minds,<br /><br />CALIGULA unfortunately belongs to the latest group",0
5235,"For the initial 20 minutes or so (I was watching it on a PS2 so I've really no idea how long it took) Alienator sets up an interesting premise. I don't think I've seen a slasher movie with an alien from another planet as the baddie before. However, interest soon turns into stunned disbelief as you realise the 'alien' is a huge body-builder woman in a steel bikini. Yes, Alienator is patently ridiculous.<br /><br />Don't think I hold that against it. In the world of shlock-horror, patently ridiculous can often be a good sign. However, the blatant stupidity of its premise is all the movie really has going for it. Alienator is funny as hell, but it is also a shambolic suckfest of the highest order. Actors heap on failed attempts at seriousness, potentially genius lines of pure cheese dialogue are stumbled over with unnerving incompetence and the direction fails to sum up even one or two decent set-pieces. By the time the movie's finished you can barely see the original concept through the haystack of total tripe the team piled on it.<br /><br />Add to this the fact that the 'Alien' just kills people by vaporising them, as opposed to doing any 'slashing' as such and you have a giant throbbing heap of good ideas being left to rot. You'll laugh at Alienator, but AT it, not with it. If that's your thing then go ahead and check it out.",0
13560,"Cutting to the chase: This is one of the most amazing, most intense film I've seen in a long time. The first movie in years that left me absolutely staggered. I could barely feel my way out of the theatre, I was so overwhelmed.<br /><br />I've been staring at the screen for about fifteen minutes trying to find some way to describe the power of this film, and just failing. Highlighting any one aspect of it -- the documentary-style video diary format, the unflinching portrayal of the events, the force of the characters -- just seems to trivialise it all. Some may find it laughable that any killer could be characterised as normal. But then not all killers are raving lunatics foaming at the mouth. Many are quite regular, unassuming people. They're just wired differently.<br /><br />And that's perhaps the most chilling thought of all.",1
45591,"Friday the 13th meets the Matrix. As with all of these stupid horror movies, everyone knows who has been killed and who will be killed next, but do nothing to prevent anything, all with the added CGI action effects from the Matrix. Hasn't the world seen enough Matrix reproductions?",0
2806,"I'm sorry, but this may have been scary in 1978 when it came out, but in modern times it just doesn't hold up. The only interesting scene in the entire movie is the opening scene where Michael kills his sister, Judith, wearing his Halloween mask. The most startling moment in the whole film is when his parents rip the mask off to see their son killed their daughter. The film goes downhill from there and doesn't pick up until the last fifteen minutes, but by then it's too late, we the audience have lost all interest in the story. There is barely any character development, and people always rave about Laurie being such an exceptional heroine, when there really isn't much to her. I'm sorry to disagree with everyone terrified by this movie, but if you want a great horror movie go watch The Shining or Rosemary's Baby. Those are the two best horror films ever made. Halloween is certainly not in their ranks. I can't believe Roger Ebert gave it four stars, for there is no way this film could ever deserve such a high rating.",0
22372,"Curiously, it is Rene Russo's eyes and mouth--not Buddy the Gorilla's-- that emerge as the focal point of ""Buddy"", a Jim Henson Pictures production through Francis Ford Coppola's Zoetrope. Somehow, countless close-ups of Russo's face slipped passed in the post-production stages, and she literally fills the screen so many times the poor apes are upstaged. Unintentionally funny true story adapted from Gertrude ""Trudy"" Davies Lint's memoirs about a wealthy doctor's wife who turns their mansion into a menagerie for pets and wild-life. The movie goes beyond good intentions...it positively drips with earnest sincerity. The movie never sparkles with the kind of ""family film"" magic that it needed, and before too long both the people and the animals seem distinctly programmed (nothing here feels real). About ten minutes in, two chimpanzees are goofing around in Russo's kitchen and start throwing a butcher's knife back and forth (it misses Alan Cumming's head by inches); yet, no eyebrows are raised because it's all in a day's fun. Still, when full-grown gorilla Buddy gets crazy during a thunderstorm, the cops are called--and everyone stares at Buddy through the window while he busts up the living room furniture. The furniture should be the least of anyone's worries in this flabbergasting, do-gooder failure. But, at least we know Russo was in good hands: whenever director Caroline Thompson needs a good pick-up shot, she gives unstartled Rene another extreme close-up. I wonder what the lipstick budget was on this picture? ** from ****",0
652,"I just went to a screening of the film during Expresion en Corto, a short film festival in Guanajuato, Mexico. One of the producers was there and gave a brief introduction. The Film rolled and from the first shot I was amazed: one long continuous shot of a futuristic Paris in glorious black and white.<br /><br />I shouldn't go on with the details 'cause I think it is a film worth seeing. The sci-fi story might be found average for many... to me was really good. The action is great, the camera is free to fly everywhere and I mean everywhere. Things you would not be able to do or see is accomplished beautifully. The cast performance is good, in my opinion no one hits the wrong note.<br /><br />Now, the thing that I found awesome is the animation. 3D grafics look 2D. A BW comic book brought to life. The details on the backgrounds gives more texture as if it had been done by hand (I'm sure it was but when the angles change you see the depth). <br /><br />The producer at the screening talked about the hard work behind the film: 7 years! The director, she said, is brilliant, but perhaps he was quite unexperienced since he only had one short film in his CV. So, many people had true faith in them. They started their own studio from scratch and ever since they faced the challenge they brought upon them.<br /><br />Don't miss it. I think you won't regret it... maybe Richard Linklater for the final look of this film is superior to his I think.",1
38134,"This would definitely not have been my kind of movie, but my husband saw it on TV and said it was really good. So, on his recommendation, I bought a copy, since I didn't know if it would ever be on TV again. I had never heard of anybody in it except Armand Assante. At first I had a hard time getting into the story, because the first part of the movie is a jumble of images-- and it doesn't make much sense. It is only later in the movie that it all comes together. The scene-cutting- if that's what it's called, is a bit jarring-- it sometimes looks as if a few frames have been cut out of each scene, and the scenes are jerky--but I guess that was done to add to the unusualness (if that's a word). The story veers here and there, and just about the time you have it all figured out, everything turns upside down and you have to readjust your thinking as to who is the bad guy and who is not. Or bad woman. The acting is very good-- I kept thinking how much Norman Reedus looks like Leo Decaprio. The ending was a real twist, totally unexpected, which I liked. A good show.",1
33403,"One of the best films I've seen in a long time, precise in its vision, and beautiful and highly imaginative in its realization. I can't say much without giving it away, and I don't recommend you actually read that much about this movie before seeing--just see it.<br /><br />But ah, one must come up with ten lines of text to have a review listed on IMDb. Conundrum. What can I do? Tell you about the film? Nope. Can't do it. I think I enjoyed this movie precisely because saw it with no preconceptions. Please you do the same.<br /><br />I suppose this can be said: the acting is excellent and understated, and what I have come to love about foreign movies is that the movies are actually about the MOVIES, not the stars.",1
47120,"I absolutely loved every minute of this film. Jack Black and Kyle Gass most definitely brought the thunder in this epic tale of friendship, hard rocking and destiny.<br /><br />Filled to the brim with unnecessary swearing in every sentence, toilet humour and the general rule breaking attitude, this movie is a must see for the hard core tenacious D fans of the world.<br /><br />We follow the journey of young Jables (Jack black) and Kage (Kyle Gass) as they try and recover the pick of destiny, to win the open-Mic night, and to become the greatest band on the planet. The duo have to overcome obstacles such as a room full of lasers, a man with one leg and the devil to accomplish their task. I'll let you see whether they make it or not.<br /><br />The soundtrack itself is awesome enough, and now we see the D in person, making the experience even more magical. A must see for anyone who calls themselves a tenacious D fan. Watch out for the inside jokes from the first album!",1
47514,"""Carlito's Angels"" is a spoof of ""Charlie's Angels"" that is not afraid to spoof even itself at times, however that does not mean that the film is above criticism by the viewers as well - it is amateurish and juvenile (I think ""fast-motion"" stopped being funny around 1914). The assaulting rap music often drowns out the dialogue, and the film feels longer than it is, even though it runs barely over an hour! The girls themselves are hot & adorable, with wonderful lean bodies, and even though they never get naked, their outfits leave little to the imagination. By checking out their IMDb pages, I found out that one of them (Alessandra Ramos) is actually going through with a film career; I wish her luck, because although this film is bad, she (as well as the other girls) gave it whatever energy it has and I wouldn't mind at all seeing her again on the screen. (*)",0
22557,"> Contrary to most reviews I've read, I didn't feel this followed any of the other rock movies (""Spinal Tap"", etc.) The story was more unique, although I feel most people wanted to see the ""sex, drugs & rock and roll"" vices that the band kept alluding to.<br /><br />> As an American, I knew a few of the actors - Spall, Connelly & Rea. Surprised to find out ""Brian""/Bruce Robinson was in Zifferedi's (<sp?) classic ""Romeo & Juliet"". Guess I'll have to rent that next.<br /><br />> ""THE FLAME STILL BURNS"" - My wife, who hails from Mexico, didn't follow the English/British language too well, missed some of the jokes (which I dutifully explained) but she cried her eyes out at the concert scene. She loves the song so much now.<br /><br />> Funny that Amazon.com has the soundtrack for $30+usd when I bought the DVD in the bargain bin at Wal-Mart for $5.50usd. Price non-withstanding, I first saw this on late night cable and have been dying to find it ever since.",1
29385,"Loved this movie, what a hoot. Rupert and Julie are great together with Rupert being almost poker faced against Julie's animation, which worked well. Laura did a good job as the overbearing mother.Julie of course is marvellous as usual. While this movie will keep you laughing most of the time it also has a poignant side to it as it unravels the secrets in the lives of the main characters. Interesting that it was entitled Driving Lessons as this might lead you to believe this is the main feature of the movie which directly it is not though it certainly could be seen as ""Ben"" finally being in the driving seat in his own life. Like most things that are funny in life there is always the sad side and there are some moving moments in this movie. Very enjoyable movie and well worth watching.",1
48697,"The quote above just about says it all for ""Slipstream"". I should have bailed out of this film after the first half hour, but decided I ought to be fair and give it a chance. I won't watch it again, so if anyone with the temerity to do so can get back to me with the number of clichéd lines in the movie, I'm sure it will set a record.<br /><br />Some otherwise fine and talented actors got mixed up with this clunker; Mark Hamill portrays a futuristic bounty hunter and Bill Paxton is his quarry. Paxton's character has hijacked Hamill's prisoner, an android taking his name from the poet Byron (Bob Peck). Tasker (Hamill) shoots Owens (Paxton) with a dart containing a tracking device so he and his companion Belitski (Kitty Aldridge) can keep tabs on the pair. The real question though is why didn't he just fire the device at Byron thereby cutting out the middleman.<br /><br />If you enjoy scene after disjointed scene with tedious characterization and artsy fartsy pretense, then I suppose you'll find something of interest here. But you can't convince me that the film makes sense on any level. Scenes of a futuristic Stone Age make way for high society snobbery, but the pinnacle of poor taste is reached when Paxton's character is displayed following a night of revelry with hickeys all over his torso. If anyone thinks there's some hidden meaning here, you're really stretching.<br /><br />Patiently waiting for the frame proclaiming ""The End"" to come into view, alas, even that was denied. If beauty is in the eye of the beholder, then so is understanding; this movie had neither. Yet there was a single redeeming feature as the closing credits began their run - an awesome view of a half dozen hot air balloons. Apparently the film was keeping them afloat.",0
35063,"full of surprises, beautiful, cruel at times. just like life itself. leaves one asking for more. the best parts are of course the action scenes and chases. have to really wonder how much work these guys put into making some scenes (whale chases, polar bear hunts, etc). it is a wonderful experience and not to be missed by anyone who dives, surfs, or goes to the beach once in a while. the music is enticing and the narration is superb and extremely well paced. definitively one of the best documentaries ever made and worth not less than a very respectable 10 (for its kind). some of the footage is very cruel and might not be recommended for people with weak stomachs (every killer whale footage is cruel).",1
14481,"I have never seen a movie as bad as this. It is meant to be a ""fun"" movie, but the only joke is at the start, and it is NOT funny. If you like this sort of movie, then you may just be able to give it a vote of 2. If it had the necessary votes, it would truly belong on the bottom 100.<br /><br />",0
12287,"""Scoop"" is easily Woody Allen's funniest film of the 2000's so far. Allen, although finally looking his age, is at the top of his game as low-brow magician Sidney Waterman. His one-liners and demeanor are hilarious. Don't let the critics sway your opinion. ""Scoop"" is a top notch ""Woody-Lite"" picture. <br /><br />The classical music score is an excellent compliment to the action on screen. Scarlett Johanson looks gorgeous in that bathing suit. Jackman is dashing. The cinematography glows. ""Scoop"" is wonderful escapist fare from start to finish. The last shot of the film alone is worth the admission price.",1
